invoice,stockcode,description,quantity,invoicedate,price,customer_id,country,total_sales,year,month,month_name,day_of_week,hour,quarter
560363,22646,Ceramic Strawberry Cake Money Bank,12,2011-07-18 12:05:00,1.45,12589,France,17.4,2011,7,Jul,Monday,12,3
560364,22851,Set 20 Napkins Fairy Cakes Design,24,2011-07-18 12:15:00,0.85,16705,United Kingdom,20.4,2011,7,Jul,Monday,12,3
560368,47566B,Tea Time Party Bunting,2,2011-07-18 12:25:00,4.95,17841,United Kingdom,9.9,2011,7,Jul,Monday,12,3
560393,21749,Large Red Retrospot Windmill,2,2011-07-18 13:33:00,2.1,14808,United Kingdom,4.2,2011,7,Jul,Monday,13,3
560417,21668,Red Stripe Ceramic Drawer Knob,12,2011-07-18 14:56:00,1.25,16011,United Kingdom,15.0,2011,7,Jul,Monday,14,3
560444,22094,Red Retrospot Tissue Box,3,2011-07-18 17:15:00,0.39,13764,United Kingdom,1.17,2011,7,Jul,Monday,17,3
560445,21154,Red Retrospot Oven Glove,200,2011-07-19 09:08:00,1.06,14156,EIRE,42.075,2011,7,Jul,Tuesday,9,3
560451,22715,Card Wedding Day,12,2011-07-19 09:50:00,0.42,14911,EIRE,5.04,2011,7,Jul,Tuesday,9,3
560473,21745,Gaolers Keys Decorative Garden,4,2011-07-19 10:42:00,3.75,12431,Australia,15.0,2011,7,Jul,Tuesday,10,3
560504,20727,Lunch Bag  Black Skull.,20,2011-07-19 11:47:00,1.65,13081,United Kingdom,33.0,2011,7,Jul,Tuesday,11,3
560552,23190,Bundle Of 3 School Exercise Books,1,2011-07-19 12:54:00,1.65,15311,United Kingdom,1.65,2011,7,Jul,Tuesday,12,3
560580,48194,Doormat Hearts,14,2011-07-19 15:23:00,6.75,14088,United Kingdom,42.075,2011,7,Jul,Tuesday,15,3
560590,22982,Pantry Pastry Brush,12,2011-07-19 15:55:00,1.25,12560,Germany,15.0,2011,7,Jul,Tuesday,15,3
560603,21479,White Skull Hot Water Bottle,4,2011-07-20 08:59:00,3.75,18180,United Kingdom,15.0,2011,7,Jul,Wednesday,8,3
560692,20676,Red Retrospot Bowl,2,2011-07-20 12:01:00,1.25,14704,United Kingdom,2.5,2011,7,Jul,Wednesday,12,3
560725,23308,Set Of 60 Vintage Leaf Cake Cases,24,2011-07-20 13:56:00,0.55,16186,United Kingdom,13.2,2011,7,Jul,Wednesday,13,3
560728,85032B,Blossom Images Gift Wrap Set,12,2011-07-20 14:38:00,0.65,12520,Germany,7.800000000000001,2011,7,Jul,Wednesday,14,3
560732,23188,Vintage  2 Meter Folding Ruler,2,2011-07-20 14:55:00,1.65,14056,United Kingdom,3.3,2011,7,Jul,Wednesday,14,3
560791,21162,Toxic Area  Door Hanger,24,2011-07-21 10:30:00,0.39,14688,United Kingdom,9.36,2011,7,Jul,Thursday,10,3
560828,22098,Boudoir Square Tissue Box,36,2011-07-21 11:55:00,0.39,14298,United Kingdom,14.04,2011,7,Jul,Thursday,11,3
560875,84836,Zinc Metal Heart Decoration,12,2011-07-21 15:12:00,1.25,13562,United Kingdom,15.0,2011,7,Jul,Thursday,15,3
560878,22413,Metal Sign Take It Or Leave It,2,2011-07-21 15:16:00,2.95,14410,United Kingdom,5.9,2011,7,Jul,Thursday,15,3
560887,23300,Gardeners Kneeling Pad Cup Of Tea,720,2011-07-21 16:28:00,1.45,16041,United Kingdom,42.075,2011,7,Jul,Thursday,16,3
560891,21878,Pack Of 6 Sandcastle Flags Assorted,12,2011-07-21 17:02:00,0.85,15106,United Kingdom,10.2,2011,7,Jul,Thursday,17,3
560893,22063,Ceramic Bowl With Strawberry Design,6,2011-07-21 17:08:00,2.95,13804,United Kingdom,17.700000000000003,2011,7,Jul,Thursday,17,3
560893,47590A,Blue Happy Birthday Bunting,3,2011-07-21 17:08:00,5.45,13804,United Kingdom,16.35,2011,7,Jul,Thursday,17,3
560895,23297,Set 40 Heart Shape Petit Four Cases,24,2011-07-21 17:12:00,1.65,13089,United Kingdom,39.6,2011,7,Jul,Thursday,17,3
560918,22921,Herb Marker Chives,12,2011-07-21 18:27:00,0.65,14849,United Kingdom,7.800000000000001,2011,7,Jul,Thursday,18,3
560931,47599B,Blue Party Bags,5,2011-07-22 10:25:00,2.1,16365,United Kingdom,10.5,2011,7,Jul,Friday,10,3
560937,22211,Wood Stamp Set Flowers,1,2011-07-22 10:52:00,0.83,17920,United Kingdom,0.83,2011,7,Jul,Friday,10,3
560989,21380,Wooden Happy Birthday Garland,8,2011-07-22 13:20:00,2.95,15704,United Kingdom,23.6,2011,7,Jul,Friday,13,3
560996,22898,Childrens Apron Apples Design,2,2011-07-22 13:53:00,1.95,17625,United Kingdom,3.9,2011,7,Jul,Friday,13,3
561033,84077,World War 2 Gliders Asstd Designs,48,2011-07-24 11:40:00,0.29,14443,United Kingdom,13.919999999999998,2011,7,Jul,Sunday,11,3
561051,22698,Pink Regency Teacup And Saucer,96,2011-07-24 13:11:00,2.55,16684,United Kingdom,42.075,2011,7,Jul,Sunday,13,3
561060,23286,Blue Vintage Spot Beaker,8,2011-07-24 13:30:00,0.85,17703,United Kingdom,6.8,2011,7,Jul,Sunday,13,3
561068,23133,Large Ivory Heart Wall Organiser,2,2011-07-24 14:33:00,8.25,13116,United Kingdom,16.5,2011,7,Jul,Sunday,14,3
561071,22900,Set 2 Tea Towels I Love London,18,2011-07-24 15:39:00,3.25,14057,United Kingdom,42.075,2011,7,Jul,Sunday,15,3
561077,22841,Round Cake Tin Vintage Green,2,2011-07-24 15:53:00,7.95,17649,United Kingdom,15.9,2011,7,Jul,Sunday,15,3
561079,21563,Red Heart Shape Love Bucket,1,2011-07-24 16:12:00,2.95,13956,United Kingdom,2.95,2011,7,Jul,Sunday,16,3
561092,84596F,Small Marshmallows Pink Bowl,16,2011-07-25 09:58:00,0.42,17054,United Kingdom,6.72,2011,7,Jul,Monday,9,3
561094,22046,Tea Party  Wrapping Paper,25,2011-07-25 10:04:00,0.42,12474,Germany,10.5,2011,7,Jul,Monday,10,3
561099,22645,Ceramic Heart Fairy Cake Money Bank,4,2011-07-25 11:01:00,1.45,14100,United Kingdom,5.8,2011,7,Jul,Monday,11,3
561099,22720,Set Of 3 Cake Tins Pantry Design,2,2011-07-25 11:01:00,4.95,14100,United Kingdom,9.9,2011,7,Jul,Monday,11,3
561112,21621,Vintage Union Jack Bunting,1,2011-07-25 11:53:00,8.5,14606,United Kingdom,8.5,2011,7,Jul,Monday,11,3
561113,22993,Set Of 4 Pantry Jelly Moulds,4,2011-07-25 12:09:00,1.25,17841,United Kingdom,5.0,2011,7,Jul,Monday,12,3
561194,22964,3 Piece Spaceboy Cookie Cutter Set,6,2011-07-25 13:54:00,2.1,13814,Germany,12.6,2011,7,Jul,Monday,13,3
561219,22489,Pack Of 12 Traditional Crayons,48,2011-07-26 08:51:00,0.42,18180,United Kingdom,20.16,2011,7,Jul,Tuesday,8,3
561222,21914,Blue Harmonica In Box,12,2011-07-26 09:27:00,1.25,13588,United Kingdom,15.0,2011,7,Jul,Tuesday,9,3
561295,22775,Purple Drawerknob Acrylic Edwardian,192,2011-07-26 12:28:00,1.06,15311,United Kingdom,42.075,2011,7,Jul,Tuesday,12,3
561359,20724,Red Retrospot Charlotte Bag,20,2011-07-26 15:29:00,0.85,17160,United Kingdom,17.0,2011,7,Jul,Tuesday,15,3
561359,23546,Wrap Paisley Park,25,2011-07-26 15:29:00,0.42,17160,United Kingdom,10.5,2011,7,Jul,Tuesday,15,3
561363,84997C,Childrens Cutlery Polkadot Blue,3,2011-07-26 15:42:00,4.15,17238,United Kingdom,12.45,2011,7,Jul,Tuesday,15,3
561383,22627,Mint Kitchen Scales,4,2011-07-27 08:35:00,8.5,13730,United Kingdom,34.0,2011,7,Jul,Wednesday,8,3
561393,48194,Doormat Hearts,2,2011-07-27 10:10:00,7.95,18241,United Kingdom,15.9,2011,7,Jul,Wednesday,10,3
561396,23121,Pack Of 6 Cocktail Parasol Straws,24,2011-07-27 10:40:00,0.42,13458,United Kingdom,10.08,2011,7,Jul,Wednesday,10,3
561430,23204,Charlotte Bag Apples Design,10,2011-07-27 11:29:00,0.85,15172,United Kingdom,8.5,2011,7,Jul,Wednesday,11,3
561514,22384,Lunch Bag Pink Polkadot,10,2011-07-27 15:14:00,1.65,14331,United Kingdom,16.5,2011,7,Jul,Wednesday,15,3
561517,84836,Zinc Metal Heart Decoration,12,2011-07-27 15:17:00,1.25,18226,United Kingdom,15.0,2011,7,Jul,Wednesday,15,3
561542,23191,Bundle Of 3 Retro Note Books,12,2011-07-28 10:09:00,1.65,15105,United Kingdom,19.8,2011,7,Jul,Thursday,10,3
561627,22507,Memo Board Retrospot  Design,4,2011-07-28 14:08:00,4.95,12453,Austria,19.8,2011,7,Jul,Thursday,14,3
561632,16161U,Wrap Suki And Friends,25,2011-07-28 14:30:00,0.42,15639,United Kingdom,10.5,2011,7,Jul,Thursday,14,3
561642,22077,6 Ribbons Rustic Charm,1,2011-07-28 15:04:00,1.65,17965,United Kingdom,1.65,2011,7,Jul,Thursday,15,3
561648,22384,Lunch Bag Pink Polkadot,4,2011-07-28 15:21:00,1.65,15746,United Kingdom,6.6,2011,7,Jul,Thursday,15,3
561648,85130D,Beaded Crystal Heart Pink Large,3,2011-07-28 15:21:00,0.79,15746,United Kingdom,2.37,2011,7,Jul,Thursday,15,3
561653,21158,Moody Girl Door Hanger,24,2011-07-28 15:55:00,0.39,14002,United Kingdom,9.36,2011,7,Jul,Thursday,15,3
561655,22188,Black Heart Card Holder,324,2011-07-28 16:00:00,2.31,18102,United Kingdom,42.075,2011,7,Jul,Thursday,16,3
561694,21915,Red  Harmonica In Box,12,2011-07-29 09:57:00,1.25,16147,United Kingdom,15.0,2011,7,Jul,Friday,9,3
561711,22489,Pack Of 12 Traditional Crayons,24,2011-07-29 11:45:00,0.42,13414,United Kingdom,10.08,2011,7,Jul,Friday,11,3
561774,22728,Alarm Clock Bakelike Pink,1,2011-07-29 12:41:00,3.75,16729,United Kingdom,3.75,2011,7,Jul,Friday,12,3
561800,21929,Jumbo Bag Pink Vintage Paisley,10,2011-07-29 14:13:00,2.08,13975,United Kingdom,20.8,2011,7,Jul,Friday,14,3
561859,84926F,Psychedelic Tile Coaster,24,2011-07-29 17:19:00,0.29,17750,United Kingdom,6.959999999999999,2011,7,Jul,Friday,17,3
561877,21558,Skull Lunch Box With Cutlery,4,2011-07-31 12:16:00,2.55,16401,United Kingdom,10.2,2011,7,Jul,Sunday,12,3
561882,22623,Box Of Vintage Jigsaw Blocks,3,2011-07-31 12:52:00,5.95,13388,United Kingdom,17.85,2011,7,Jul,Sunday,12,3
561893,84030E,English Rose Hot Water Bottle,1,2011-07-31 14:39:00,4.25,12942,United Kingdom,4.25,2011,7,Jul,Sunday,14,3
561893,22068,Black Pirate Treasure Chest,2,2011-07-31 14:39:00,1.65,12942,United Kingdom,3.3,2011,7,Jul,Sunday,14,3
561894,23300,Gardeners Kneeling Pad Cup Of Tea,1,2011-07-31 15:00:00,1.65,14456,United Kingdom,1.65,2011,7,Jul,Sunday,15,3
561902,23241,Treasure Tin Gymkhana Design,48,2011-07-31 15:50:00,2.08,17404,Sweden,42.075,2011,7,Jul,Sunday,15,3
561917,22690,Doormat Home Sweet Home Blue,1,2011-08-01 11:57:00,7.95,16904,United Kingdom,7.95,2011,8,Aug,Monday,11,3
561925,37449,Ceramic Cake Stand + Hanging Cakes,6,2011-08-01 12:28:00,9.95,16551,United Kingdom,42.075,2011,8,Aug,Monday,12,3
561995,84929,Asstd Fruit+Flowers Fridge Magnets,240,2011-08-01 13:44:00,0.19,16133,United Kingdom,42.075,2011,8,Aug,Monday,13,3
562017,21533,Retrospot Large Milk Jug,12,2011-08-01 14:16:00,4.25,14937,Channel Islands,42.075,2011,8,Aug,Monday,14,3
562031,22925,Blue Giant Garden Thermometer,1,2011-08-01 17:37:00,5.95,16984,United Kingdom,5.95,2011,8,Aug,Monday,17,3
562031,22178,Victorian Glass Hanging T-Light,60,2011-08-01 17:37:00,1.25,16984,United Kingdom,42.075,2011,8,Aug,Monday,17,3
562046,20754,Retrospot Red Washing Up Gloves,6,2011-08-02 10:34:00,2.1,12378,Switzerland,12.6,2011,8,Aug,Tuesday,10,3
562046,21731,Red Toadstool Led Night Light,12,2011-08-02 10:34:00,1.65,12378,Switzerland,19.8,2011,8,Aug,Tuesday,10,3
562101,23315,Ivory Refectory Clock,2,2011-08-02 14:04:00,9.95,13850,United Kingdom,19.9,2011,8,Aug,Tuesday,14,3
562102,22662,Lunch Bag Dolly Girl Design,20,2011-08-02 14:21:00,1.65,13089,United Kingdom,33.0,2011,8,Aug,Tuesday,14,3
562108,22439,6 Rocket Balloons,3,2011-08-02 15:40:00,0.65,17809,United Kingdom,1.95,2011,8,Aug,Tuesday,15,3
562132,23208,Lunch Bag Vintage Leaf Design,20,2011-08-03 09:40:00,1.65,13384,United Kingdom,33.0,2011,8,Aug,Wednesday,9,3
562161,23146,Triple Hook Antique Ivory Rose,2,2011-08-03 11:58:00,3.29,17841,United Kingdom,6.58,2011,8,Aug,Wednesday,11,3
562162,22325,Mobile Vintage Hearts,2,2011-08-03 12:03:00,4.95,12841,United Kingdom,9.9,2011,8,Aug,Wednesday,12,3
562200,22424,Enamel Bread Bin Cream,1,2011-08-03 12:21:00,12.75,17719,United Kingdom,12.75,2011,8,Aug,Wednesday,12,3
562202,23171,Regency Tea Plate Green,24,2011-08-03 12:33:00,1.65,15290,United Kingdom,39.6,2011,8,Aug,Wednesday,12,3
562205,22274,Feltcraft Doll Emily,6,2011-08-03 12:55:00,2.95,18055,United Kingdom,17.700000000000003,2011,8,Aug,Wednesday,12,3
562220,21710,Folding Umbrella Pinkwhite Polkadot,4,2011-08-03 14:19:00,4.95,15150,United Kingdom,19.8,2011,8,Aug,Wednesday,14,3
562220,21708,Folding Umbrella Cream Polkadot,4,2011-08-03 14:19:00,4.95,15150,United Kingdom,19.8,2011,8,Aug,Wednesday,14,3
562233,22295,Heart Filigree Dove Large,2,2011-08-03 14:54:00,1.65,14972,United Kingdom,3.3,2011,8,Aug,Wednesday,14,3
562273,23012,Glass Apothecary Bottle Perfume,4,2011-08-04 09:55:00,3.95,12502,Spain,15.8,2011,8,Aug,Thursday,9,3
562274,20679,Edwardian Parasol Red,3,2011-08-04 10:00:00,5.95,12704,Finland,17.85,2011,8,Aug,Thursday,10,3
562313,23322,Large White Heart Of Wicker,6,2011-08-04 11:38:00,2.95,14640,United Kingdom,17.700000000000003,2011,8,Aug,Thursday,11,3
562345,84660C,Pink Stitched Wall Clock,40,2011-08-04 12:14:00,0.79,13694,United Kingdom,31.6,2011,8,Aug,Thursday,12,3
562354,22189,Cream Heart Card Holder,4,2011-08-04 13:15:00,3.95,17470,United Kingdom,15.8,2011,8,Aug,Thursday,13,3
562393,23338,Egg Frying Pan Red,6,2011-08-04 16:17:00,2.08,18172,United Kingdom,12.48,2011,8,Aug,Thursday,16,3
562432,21915,Red  Harmonica In Box,12,2011-08-04 17:38:00,1.25,14004,United Kingdom,15.0,2011,8,Aug,Thursday,17,3
562437,22720,Set Of 3 Cake Tins Pantry Design,6,2011-08-04 17:58:00,4.95,13047,United Kingdom,29.700000000000003,2011,8,Aug,Thursday,17,3
562439,20974,12 Pencils Small Tube Skull,480,2011-08-04 18:06:00,0.55,12931,United Kingdom,42.075,2011,8,Aug,Thursday,18,3
562447,22847,Bread Bin Diner Style Ivory,4,2011-08-04 19:20:00,14.95,15251,United Kingdom,42.075,2011,8,Aug,Thursday,19,3
562450,22326,Round Snack Boxes Set Of4 Woodland,6,2011-08-05 08:40:00,2.95,12562,France,17.700000000000003,2011,8,Aug,Friday,8,3
562518,22412,Metal Sign Neighbourhood Witch,12,2011-08-05 12:30:00,2.1,16818,United Kingdom,25.200000000000003,2011,8,Aug,Friday,12,3
562528,22749,Feltcraft Princess Charlotte Doll,4,2011-08-05 13:52:00,3.75,12610,Italy,15.0,2011,8,Aug,Friday,13,3
562529,22997,Travel Card Wallet Union Jack,24,2011-08-05 14:05:00,0.42,15201,United Kingdom,10.08,2011,8,Aug,Friday,14,3
562537,22328,Round Snack Boxes Set Of 4 Fruits,6,2011-08-05 15:02:00,2.95,12517,Germany,17.700000000000003,2011,8,Aug,Friday,15,3
562560,22383,Lunch Bag Suki Design,2,2011-08-05 17:12:00,1.65,14156,EIRE,3.3,2011,8,Aug,Friday,17,3
562584,47590B,Pink Happy Birthday Bunting,4,2011-08-07 14:16:00,5.45,13752,United Kingdom,21.8,2011,8,Aug,Sunday,14,3
562587,22972,Children'S Spaceboy Mug,6,2011-08-07 14:34:00,1.65,15640,United Kingdom,9.9,2011,8,Aug,Sunday,14,3
562604,21967,Pack Of 12 Skull Tissues,24,2011-08-08 10:51:00,0.29,17611,United Kingdom,6.959999999999999,2011,8,Aug,Monday,10,3
562605,22386,Jumbo Bag Pink Polkadot,10,2011-08-08 10:59:00,2.08,12530,Germany,20.8,2011,8,Aug,Monday,10,3
562727,23124,18Pc Wooden Cutlery Set Disposable,16,2011-08-09 09:26:00,1.25,15601,United Kingdom,20.0,2011,8,Aug,Tuesday,9,3
562772,22193,Red Diner Wall Clock,2,2011-08-09 12:07:00,8.5,13097,United Kingdom,17.0,2011,8,Aug,Tuesday,12,3
562789,22716,Card Circus Parade,72,2011-08-09 13:50:00,0.36,14646,Netherlands,25.92,2011,8,Aug,Tuesday,13,3
562792,21179,No Junk Mail Metal Sign,10,2011-08-09 14:18:00,0.39,17634,United Kingdom,3.9,2011,8,Aug,Tuesday,14,3
562804,23203,Jumbo Bag Doiley Patterns,10,2011-08-09 14:48:00,2.08,13355,United Kingdom,20.8,2011,8,Aug,Tuesday,14,3
562806,23110,Parisienne Key Cabinet,2,2011-08-09 14:56:00,5.75,13636,United Kingdom,11.5,2011,8,Aug,Tuesday,14,3
562878,23321,Small White Heart Of Wicker,2,2011-08-10 10:45:00,1.65,16241,United Kingdom,3.3,2011,8,Aug,Wednesday,10,3
562928,22535,Magic Drawing Slate Bunnies,3,2011-08-10 15:29:00,0.42,15494,United Kingdom,1.26,2011,8,Aug,Wednesday,15,3
562932,23206,Lunch Bag Apple Design,2,2011-08-10 16:39:00,1.65,16904,United Kingdom,3.3,2011,8,Aug,Wednesday,16,3
562964,23119,Pack Of 6 Large Fruit Straws,12,2011-08-11 10:29:00,0.62,13488,United Kingdom,7.439999999999999,2011,8,Aug,Thursday,10,3
562980,22771,Clear Drawer Knob Acrylic Edwardian,12,2011-08-11 11:44:00,1.25,17686,United Kingdom,15.0,2011,8,Aug,Thursday,11,3
562980,23031,Drawer Knob Crackle Glaze Pink,6,2011-08-11 11:44:00,1.65,17686,United Kingdom,9.9,2011,8,Aug,Thursday,11,3
563012,21559,Strawberry Lunch Box With Cutlery,2,2011-08-11 12:00:00,2.55,17284,United Kingdom,5.1,2011,8,Aug,Thursday,12,3
563022,22092,Blue Paisley Tissue Box,3,2011-08-11 13:34:00,0.39,17248,United Kingdom,1.17,2011,8,Aug,Thursday,13,3
563031,23321,Small White Heart Of Wicker,2,2011-08-11 14:38:00,1.65,13263,United Kingdom,3.3,2011,8,Aug,Thursday,14,3
563035,22371,Airline Bag Vintage Tokyo 78,1,2011-08-11 14:54:00,4.25,17790,United Kingdom,4.25,2011,8,Aug,Thursday,14,3
563036,23275,Set Of 3 Hanging Owls Ollie Beak,12,2011-08-11 14:55:00,1.25,14868,United Kingdom,15.0,2011,8,Aug,Thursday,14,3
563036,20969,Red Floral Feltcraft Shoulder Bag,4,2011-08-11 14:55:00,3.75,14868,United Kingdom,15.0,2011,8,Aug,Thursday,14,3
563061,21790,Vintage Snap Cards,12,2011-08-11 15:25:00,0.85,13588,United Kingdom,10.2,2011,8,Aug,Thursday,15,3
563076,20727,Lunch Bag  Black Skull.,100,2011-08-11 16:12:00,1.45,14646,Netherlands,42.075,2011,8,Aug,Thursday,16,3
563076,22555,Plasters In Tin Strongman,96,2011-08-11 16:12:00,1.45,14646,Netherlands,42.075,2011,8,Aug,Thursday,16,3
563076,20725,Lunch Bag Red Retrospot,100,2011-08-11 16:12:00,1.45,14646,Netherlands,42.075,2011,8,Aug,Thursday,16,3
563096,20727,Lunch Bag  Black Skull.,10,2011-08-12 09:10:00,1.65,15544,United Kingdom,16.5,2011,8,Aug,Friday,9,3
563098,84991,60 Teatime Fairy Cake Cases,24,2011-08-12 09:14:00,0.55,14911,EIRE,13.2,2011,8,Aug,Friday,9,3
563172,23282,Folding Butterfly Mirror Ivory,12,2011-08-12 13:15:00,0.83,12399,Belgium,9.96,2011,8,Aug,Friday,13,3
563176,84947,Antique Silver Tea Glass Engraved,12,2011-08-12 14:02:00,1.25,17293,United Kingdom,15.0,2011,8,Aug,Friday,14,3
563184,85123A,White Hanging Heart T-Light Holder,4,2011-08-12 14:50:00,2.95,17516,United Kingdom,11.8,2011,8,Aug,Friday,14,3
563184,23110,Parisienne Key Cabinet,3,2011-08-12 14:50:00,5.75,17516,United Kingdom,17.25,2011,8,Aug,Friday,14,3
563201,22996,Travel Card Wallet Vintage Ticket,1,2011-08-14 10:52:00,0.42,13838,United Kingdom,0.42,2011,8,Aug,Sunday,10,3
563206,85099C,Jumbo  Bag Baroque Black White,3,2011-08-14 12:08:00,2.08,17613,United Kingdom,6.24,2011,8,Aug,Sunday,12,3
563210,23329,Decorative Wicker Heart Large,6,2011-08-14 12:27:00,1.65,16466,United Kingdom,9.9,2011,8,Aug,Sunday,12,3
563212,23313,Vintage Christmas Bunting,3,2011-08-14 12:41:00,4.95,17800,United Kingdom,14.85,2011,8,Aug,Sunday,12,3
563253,22191,Ivory Diner Wall Clock,2,2011-08-15 12:04:00,8.5,15218,United Kingdom,17.0,2011,8,Aug,Monday,12,3
563288,20725,Lunch Bag Red Retrospot,20,2011-08-15 12:53:00,1.65,12656,France,33.0,2011,8,Aug,Monday,12,3
563352,82484,Wood Black Board Ant White Finish,2,2011-08-15 14:32:00,7.95,15706,United Kingdom,15.9,2011,8,Aug,Monday,14,3
563353,37495,Fairy Cake Birthday Candle Set,4,2011-08-15 14:32:00,3.75,15480,Malta,15.0,2011,8,Aug,Monday,14,3
563356,23173,Regency Teapot Roses,2,2011-08-15 14:44:00,9.95,16210,United Kingdom,19.9,2011,8,Aug,Monday,14,3
563366,22089,Paper Bunting Vintage Paisley,6,2011-08-16 08:52:00,2.95,15373,United Kingdom,17.700000000000003,2011,8,Aug,Tuesday,8,3
563367,22627,Mint Kitchen Scales,2,2011-08-16 08:58:00,8.5,16133,United Kingdom,17.0,2011,8,Aug,Tuesday,8,3
563376,21986,Pack Of 12 Pink Polkadot Tissues,12,2011-08-16 10:36:00,0.29,15752,United Kingdom,3.4799999999999995,2011,8,Aug,Tuesday,10,3
563404,23289,Dolly Girl Childrens Bowl,48,2011-08-16 11:04:00,1.25,16303,United Kingdom,42.075,2011,8,Aug,Tuesday,11,3
563404,22663,Jumbo Bag Dolly Girl Design,20,2011-08-16 11:04:00,2.08,16303,United Kingdom,41.6,2011,8,Aug,Tuesday,11,3
563404,21788,Kids Rain Mac Blue,48,2011-08-16 11:04:00,0.85,16303,United Kingdom,40.8,2011,8,Aug,Tuesday,11,3
563434,22902,Tote Bag I Love London,4,2011-08-16 12:21:00,2.1,14057,United Kingdom,8.4,2011,8,Aug,Tuesday,12,3
563434,22556,Plasters In Tin Circus Parade,24,2011-08-16 12:21:00,1.65,14057,United Kingdom,39.6,2011,8,Aug,Tuesday,12,3
563435,84879,Assorted Colour Bird Ornament,24,2011-08-16 12:29:00,1.69,16131,United Kingdom,40.56,2011,8,Aug,Tuesday,12,3
563543,22553,Plasters In Tin Skulls,1,2011-08-17 12:06:00,1.65,15039,United Kingdom,1.65,2011,8,Aug,Wednesday,12,3
563550,21915,Red  Harmonica In Box,12,2011-08-17 12:50:00,1.25,14194,United Kingdom,15.0,2011,8,Aug,Wednesday,12,3
563555,81950B,Flower Blue Clock With Sucker,4,2011-08-17 13:21:00,0.29,16755,United Kingdom,1.16,2011,8,Aug,Wednesday,13,3
563557,22416,Set Of 36 Doilies Spaceboy Design,12,2011-08-17 13:33:00,1.45,15786,United Kingdom,17.4,2011,8,Aug,Wednesday,13,3
563557,84997C,Childrens Cutlery Polkadot Blue,4,2011-08-17 13:33:00,4.15,15786,United Kingdom,16.6,2011,8,Aug,Wednesday,13,3
563572,22563,Happy Stencil Craft,3,2011-08-17 15:00:00,1.25,16734,United Kingdom,3.75,2011,8,Aug,Wednesday,15,3
563580,22196,Small Heart Measuring Spoons,1,2011-08-17 15:53:00,0.85,16706,United Kingdom,0.85,2011,8,Aug,Wednesday,15,3
563580,21068,Vintage Billboard Love/Hate Mug,2,2011-08-17 15:53:00,1.25,16706,United Kingdom,2.5,2011,8,Aug,Wednesday,15,3
563584,22844,Vintage Cream Dog Food Container,2,2011-08-17 16:48:00,8.5,15122,United Kingdom,17.0,2011,8,Aug,Wednesday,16,3
563613,22083,Paper Chain Kit Retrospot,36,2011-08-18 08:49:00,2.95,12688,Israel,42.075,2011,8,Aug,Thursday,8,3
563615,85099C,Jumbo  Bag Baroque Black White,10,2011-08-18 09:01:00,2.08,16945,United Kingdom,20.8,2011,8,Aug,Thursday,9,3
563623,23162,Regency Tea Strainer,48,2011-08-18 10:23:00,3.29,15189,United Kingdom,42.075,2011,8,Aug,Thursday,10,3
563656,23300,Gardeners Kneeling Pad Cup Of Tea,12,2011-08-18 10:48:00,1.65,15615,United Kingdom,19.8,2011,8,Aug,Thursday,10,3
563688,20726,Lunch Bag Woodland,10,2011-08-18 12:41:00,1.65,16767,United Kingdom,16.5,2011,8,Aug,Thursday,12,3
563691,23154,Set Of 4 Jam Jar Magnets,6,2011-08-18 12:53:00,2.08,13668,United Kingdom,12.48,2011,8,Aug,Thursday,12,3
563705,23110,Parisienne Key Cabinet,2,2011-08-18 14:33:00,5.75,17736,United Kingdom,11.5,2011,8,Aug,Thursday,14,3
563723,21877,Home Sweet Home Mug,12,2011-08-18 16:43:00,1.25,13319,United Kingdom,15.0,2011,8,Aug,Thursday,16,3
563737,22304,Coffee Mug Blue Paisley Design,6,2011-08-18 18:51:00,2.55,16261,United Kingdom,15.3,2011,8,Aug,Thursday,18,3
563749,23286,Blue Vintage Spot Beaker,8,2011-08-19 10:10:00,0.85,12360,Austria,6.8,2011,8,Aug,Friday,10,3
563753,21988,Pack Of 6 Skull Paper Plates,12,2011-08-19 10:51:00,0.85,12513,France,10.2,2011,8,Aug,Friday,10,3
563821,20984,12 Pencils Tall Tube Posy,24,2011-08-19 12:06:00,0.29,14533,United Kingdom,6.959999999999999,2011,8,Aug,Friday,12,3
563858,22851,Set 20 Napkins Fairy Cakes Design,12,2011-08-19 16:04:00,0.85,18170,United Kingdom,10.2,2011,8,Aug,Friday,16,3
563906,22729,Alarm Clock Bakelike Orange,4,2011-08-21 11:50:00,3.75,14246,United Kingdom,15.0,2011,8,Aug,Sunday,11,3
563909,48187,Doormat New England,1,2011-08-21 12:36:00,7.95,15701,United Kingdom,7.95,2011,8,Aug,Sunday,12,3
563909,22090,Paper Bunting Retrospot,2,2011-08-21 12:36:00,2.95,15701,United Kingdom,5.9,2011,8,Aug,Sunday,12,3
563917,21126,Set Of 6 Girls Celebration Candles,2,2011-08-21 13:46:00,1.25,14572,United Kingdom,2.5,2011,8,Aug,Sunday,13,3
563920,47566B,Tea Time Party Bunting,2,2011-08-21 14:00:00,4.95,16407,United Kingdom,9.9,2011,8,Aug,Sunday,14,3
