customer_id,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
17605,1,134.82500000000002,590,1,2,1,121,4,Lost
17606,1,87.30000000000001,737,1,2,1,121,4,Lost
17607,1,333.81,376,2,2,2,222,6,Need Attention
17608,4,488.06,33,4,4,2,442,10,Potential Loyalists
17609,11,1807.875,41,4,5,4,454,13,Champions
17610,5,1511.94,540,1,4,4,144,9,At Risk
17611,28,8325.68,7,5,5,5,555,15,Champions
17612,18,5240.235,53,4,5,5,455,14,Champions
17613,14,4317.775000000001,23,4,5,5,455,14,Champions
17614,1,386.32,57,4,2,2,422,8,Recent Customers
17615,6,648.525,130,3,4,3,343,10,Loyal Customers
17616,4,168.3,174,3,4,1,341,8,Others
17617,1,380.765,559,1,2,2,122,5,Need Attention
17618,11,3938.69,6,5,5,5,555,15,Champions
17619,1,214.37,312,2,2,1,221,5,Lost
17620,1,81.44,60,3,2,1,321,6,Others
17621,6,1928.89,21,4,4,4,444,12,Champions
17622,2,1013.745,598,1,3,3,133,7,At Risk
17623,7,2351.2200000000003,33,4,4,4,444,12,Champions
17624,4,1568.63,15,5,4,4,544,13,Champions
17625,8,5887.8,18,5,5,5,555,15,Champions
17626,1,254.0,603,1,2,2,122,5,Need Attention
17627,1,255.71,479,1,2,2,122,5,Need Attention
17628,1,75.75,81,3,2,1,321,6,Others
17629,10,2326.42,6,5,5,4,554,14,Champions
17630,2,503.6,170,3,3,2,332,8,Potential Loyalists
17631,7,998.49,2,5,4,3,543,12,Loyal Customers
17633,7,1896.4550000000002,31,4,4,4,444,12,Champions
17634,9,2257.215,36,4,5,4,454,13,Champions
17635,3,1167.855,424,1,3,4,134,8,At Risk
17636,1,285.56,19,5,2,2,522,9,Recent Customers
17637,2,547.0600000000001,31,4,3,3,433,10,Loyal Customers
17638,2,126.22500000000001,647,1,3,1,131,5,Others
17639,6,615.17,276,2,4,3,243,9,At Risk
17640,6,1905.68,87,3,4,4,344,11,Loyal Customers
17642,5,1821.565,120,3,4,4,344,11,Loyal Customers
17643,2,439.7,373,2,3,2,232,7,Need Attention
17644,20,5890.115,1,5,5,5,555,15,Champions
17646,12,3618.215,219,2,5,5,255,12,At Risk
17647,3,264.91,65,3,3,2,332,8,Potential Loyalists
17648,5,2193.375,61,3,4,4,344,11,Loyal Customers
17649,3,1578.89,138,3,3,4,334,10,Loyal Customers
17650,1,166.07999999999998,21,4,2,1,421,7,Recent Customers
17651,16,5565.87,12,5,5,5,555,15,Champions
17652,12,4793.305,25,4,5,5,455,14,Champions
17653,4,920.57,37,4,4,3,443,11,Loyal Customers
17654,1,117.55,277,2,2,1,221,5,Lost
17655,9,2420.5550000000003,11,5,5,5,555,15,Champions
17656,5,1571.54,73,3,4,4,344,11,Loyal Customers
17657,1,126.0,430,1,2,1,121,4,Lost
17658,2,533.87,26,4,3,3,433,10,Loyal Customers
17659,14,3559.705,17,5,5,5,555,15,Champions
17660,2,334.495,141,3,3,2,332,8,Potential Loyalists
17662,2,326.145,662,1,3,2,132,6,Need Attention
17663,17,4701.58,26,4,5,5,455,14,Champions
17664,4,1166.23,19,5,4,4,544,13,Champions
17665,1,425.49,493,1,2,2,122,5,Need Attention
17666,5,1479.885,4,5,4,4,544,13,Champions
17667,9,3892.475,66,3,5,5,355,13,Loyal Customers
17668,2,344.975,1,5,3,2,532,10,Potential Loyalists
17669,10,3498.685,43,4,5,5,455,14,Champions
17670,1,205.7,228,2,2,1,221,5,Lost
17671,5,1671.525,16,5,4,4,544,13,Champions
17672,7,4889.49,50,4,4,5,445,13,Champions
17673,13,3751.555,2,5,5,5,555,15,Champions
17674,2,404.295,74,3,3,2,332,8,Potential Loyalists
17675,70,29224.285,1,5,5,5,555,15,Champions
17676,10,2431.9900000000002,4,5,5,5,555,15,Champions
17677,54,16658.925,2,5,5,5,555,15,Champions
17678,2,599.76,264,2,3,3,233,8,At Risk
17679,7,2565.5,53,4,4,5,445,13,Champions
17680,3,399.725,24,4,3,2,432,9,Potential Loyalists
17681,5,424.25,597,1,4,2,142,7,Need Attention
17682,11,4057.855,10,5,5,5,555,15,Champions
17683,3,740.26,386,2,3,3,233,8,At Risk
17684,1,239.41,44,4,2,2,422,8,Recent Customers
17685,12,3968.26,17,5,5,5,555,15,Champions
17686,9,8119.66,7,5,5,5,555,15,Champions
17687,1,432.68,421,1,2,2,122,5,Need Attention
17688,1,304.2,394,2,2,2,222,6,Need Attention
17689,2,317.08,388,2,3,2,232,7,Need Attention
17690,20,6163.79,30,4,5,5,455,14,Champions
17691,4,637.55,358,2,4,3,243,9,At Risk
17692,12,2952.45,127,3,5,5,355,13,Loyal Customers
17693,1,200.47,137,3,2,1,321,6,Others
17694,3,1524.34,142,3,3,4,334,10,Loyal Customers
17695,5,1369.865,132,3,4,4,344,11,Loyal Customers
17696,27,6783.1,38,4,5,5,455,14,Champions
17697,1,338.95,236,2,2,2,222,6,Need Attention
17698,1,154.95,261,2,2,1,221,5,Lost
17699,2,362.95000000000005,477,1,3,2,132,6,Need Attention
17700,14,6123.12,17,5,5,5,555,15,Champions
17701,1,417.95,253,2,2,2,222,6,Need Attention
17702,6,2536.415,30,4,4,5,445,13,Champions
17703,4,1094.84,35,4,4,4,444,12,Champions
17704,2,762.7900000000001,169,3,3,3,333,9,Loyal Customers
17705,11,2066.2,3,5,5,4,554,14,Champions
17706,31,17500.385000000002,4,5,5,5,555,15,Champions
17707,8,573.6,185,3,5,3,353,11,Loyal Customers
17708,4,884.1800000000001,188,3,4,3,343,10,Loyal Customers
17709,5,663.135,170,3,4,3,343,10,Loyal Customers
17710,1,293.5,424,1,2,2,122,5,Need Attention
17711,2,385.1,11,5,3,2,532,10,Potential Loyalists
17712,1,485.08500000000004,45,4,2,2,422,8,Recent Customers
17713,4,1198.09,382,2,4,4,244,10,At Risk
17714,5,1396.755,321,2,4,4,244,10,At Risk
17715,2,84.15,201,2,3,1,231,6,Others
17716,24,13432.800000000001,23,4,5,5,455,14,Champions
17717,1,365.67,421,1,2,2,122,5,Need Attention
17718,2,429.055,232,2,3,2,232,7,Need Attention
17719,15,5184.51,38,4,5,5,455,14,Champions
17720,10,2415.205,26,4,5,5,455,14,Champions
17721,1,273.76,659,1,2,2,122,5,Need Attention
17722,5,3072.0950000000003,96,3,4,5,345,12,Loyal Customers
17723,7,483.175,127,3,4,2,342,9,Potential Loyalists
17724,3,968.6500000000001,71,3,3,3,333,9,Loyal Customers
17725,11,3293.475,16,5,5,5,555,15,Champions
17726,7,1092.06,395,2,4,4,244,10,At Risk
17727,1,1060.25,15,5,2,4,524,11,Recent Customers
17728,5,4238.76,4,5,4,5,545,14,Champions
17729,1,438.65000000000003,596,1,2,2,122,5,Need Attention
17730,20,6365.485000000001,3,5,5,5,555,15,Champions
17731,6,1708.99,79,3,4,4,344,11,Loyal Customers
17732,8,2166.42,373,2,5,4,254,11,At Risk
17733,2,632.385,39,4,3,3,433,10,Loyal Customers
17734,6,1424.895,54,4,4,4,444,12,Champions
17735,26,16348.945,2,5,5,5,555,15,Champions
17736,3,377.44,9,5,3,2,532,10,Potential Loyalists
17737,2,168.24,9,5,3,1,531,9,Others
17738,13,4049.855,19,5,5,5,555,15,Champions
17739,18,4878.335,12,5,5,5,555,15,Champions
17740,6,274.725,389,2,4,2,242,8,Need Attention
17741,2,101.1,407,2,3,1,231,6,Others
17742,11,1942.7050000000002,113,3,5,4,354,12,Loyal Customers
17743,1,126.22500000000001,448,1,2,1,121,4,Lost
17744,7,2571.865,4,5,4,5,545,14,Champions
17745,2,557.09,478,1,3,3,133,7,At Risk
17746,4,764.92,240,2,4,3,243,9,At Risk
17747,1,42.075,113,3,2,1,321,6,Others
17748,1,331.3,527,1,2,2,122,5,Need Attention
17749,3,989.0550000000001,178,3,3,3,333,9,Loyal Customers
17750,9,1710.45,5,5,5,4,554,14,Champions
17751,1,157.85999999999999,421,1,2,1,121,4,Lost
17752,1,42.075,359,2,2,1,221,5,Lost
17753,4,340.51,464,1,4,2,142,7,Need Attention
17754,13,2971.675,1,5,5,5,555,15,Champions
17756,3,728.75,376,2,3,3,233,8,At Risk
17757,56,8433.9,1,5,5,5,555,15,Champions
17758,12,4844.18,19,5,5,5,555,15,Champions
17759,5,1239.455,17,5,4,4,544,13,Champions
17760,6,681.185,22,4,4,3,443,11,Loyal Customers
17761,1,467.28000000000003,33,4,2,2,422,8,Recent Customers
17762,1,129.75,456,1,2,1,121,4,Lost
17763,4,86.15,263,2,4,1,241,7,Others
17764,5,1478.395,51,4,4,4,444,12,Champions
17765,4,524.0,159,3,4,3,343,10,Loyal Customers
17766,2,299.61,381,2,3,2,232,7,Need Attention
17767,2,413.05,15,5,3,2,532,10,Potential Loyalists
17768,7,2948.81,8,5,4,5,545,14,Champions
17769,17,6845.47,13,5,5,5,555,15,Champions
17770,5,908.22,199,2,4,3,243,9,At Risk
17771,4,387.41,57,4,4,2,442,10,Potential Loyalists
17772,3,360.75,11,5,3,2,532,10,Potential Loyalists
17773,2,569.845,514,1,3,3,133,7,At Risk
17774,9,3273.83,97,3,5,5,355,13,Loyal Customers
17775,1,56.4,255,2,2,1,221,5,Lost
17776,2,330.56,387,2,3,2,232,7,Need Attention
17777,3,647.56,25,4,3,3,433,10,Loyal Customers
17778,1,197.70000000000002,662,1,2,1,121,4,Lost
17779,3,642.895,21,4,3,3,433,10,Loyal Customers
17780,3,346.56,667,1,3,2,132,6,Need Attention
17781,2,140.845,159,3,3,1,331,7,Others
17782,2,668.77,383,2,3,3,233,8,At Risk
17783,3,376.96,72,3,3,2,332,8,Potential Loyalists
17784,1,112.86,550,1,2,1,121,4,Lost
17785,3,402.955,53,4,3,2,432,9,Potential Loyalists
17786,2,266.85,85,3,3,2,332,8,Potential Loyalists
17787,4,1792.115,153,3,4,4,344,11,Loyal Customers
17788,2,100.85000000000001,74,3,3,1,331,7,Others
17789,2,397.15,281,2,3,2,232,7,Need Attention
17790,20,2700.735,27,4,5,5,455,14,Champions
17791,1,106.1,30,4,2,1,421,7,Recent Customers
17792,2,368.35,467,1,3,2,132,6,Need Attention
17793,1,300.34,25,4,2,2,422,8,Recent Customers
17794,2,144.375,687,1,3,1,131,5,Others
17795,2,342.83,180,3,3,2,332,8,Potential Loyalists
17796,7,1236.39,40,4,4,4,444,12,Champions
17797,8,1932.1200000000001,22,4,5,4,454,13,Champions
17798,1,178.07,582,1,2,1,121,4,Lost
17799,20,6238.155,22,4,5,5,455,14,Champions
17800,9,1151.36,37,4,5,4,454,13,Champions
17801,3,770.03,451,1,3,3,133,7,At Risk
17802,10,4596.26,82,3,5,5,355,13,Loyal Customers
17803,1,184.66,392,2,2,1,221,5,Lost
17804,3,383.78000000000003,376,2,3,2,232,7,Need Attention
17805,2,303.58500000000004,74,3,3,2,332,8,Potential Loyalists
17806,1,538.115,11,5,2,3,523,10,Recent Customers
17807,3,437.87,395,2,3,2,232,7,Need Attention
17808,4,228.215,549,1,4,1,141,6,Others
17809,20,3296.385,16,5,5,5,555,15,Champions
17810,2,373.16,669,1,3,2,132,6,Need Attention
17811,47,8560.15,4,5,5,5,555,15,Champions
17812,7,911.99,13,5,4,3,543,12,Loyal Customers
17813,5,1698.07,14,5,4,4,544,13,Champions
17814,2,1558.385,375,2,3,4,234,9,At Risk
17815,1,493.725,393,2,2,2,222,6,Need Attention
17816,6,96.11,37,4,4,1,441,9,Others
17817,6,632.45,4,5,4,3,543,12,Loyal Customers
17818,1,124.78,738,1,2,1,121,4,Lost
17819,12,2108.4900000000002,72,3,5,4,354,12,Loyal Customers
17820,1,180.60999999999999,374,2,2,1,221,5,Lost
17821,1,252.45000000000002,406,2,2,2,222,6,Need Attention
17822,5,1640.355,420,1,4,4,144,9,At Risk
17823,2,449.25,421,1,3,2,132,6,Need Attention
17824,1,298.4,51,4,2,2,422,8,Recent Customers
17825,4,530.585,599,1,4,3,143,8,At Risk
17826,1,133.34,374,2,2,1,221,5,Lost
17827,6,2367.445,5,5,4,4,544,13,Champions
17828,4,1266.065,23,4,4,4,444,12,Champions
17829,5,4278.275000000001,299,2,4,5,245,11,At Risk
17830,3,398.7,2,5,3,2,532,10,Potential Loyalists
17831,1,35.400000000000006,33,4,2,1,421,7,Recent Customers
17832,1,155.37,50,4,2,1,421,7,Recent Customers
17833,1,338.46000000000004,723,1,2,2,122,5,Need Attention
17834,2,627.995,415,1,3,3,133,7,At Risk
17835,3,342.24,3,5,3,2,532,10,Potential Loyalists
17836,1,110.21000000000001,47,4,2,1,421,7,Recent Customers
17837,8,1517.83,42,4,5,4,454,13,Champions
17838,13,5075.635,27,4,5,5,455,14,Champions
17839,1,318.15,42,4,2,2,422,8,Recent Customers
17840,1,175.9,444,1,2,1,121,4,Lost
17841,211,62859.41,2,5,5,5,555,15,Champions
17842,1,416.8,602,1,2,2,122,5,Need Attention
17843,2,320.4,303,2,3,2,232,7,Need Attention
17844,1,51.559999999999995,107,3,2,1,321,6,Others
17845,4,596.09,555,1,4,3,143,8,At Risk
17846,1,42.075,85,3,2,1,321,6,Others
17847,2,95.44500000000001,516,1,3,1,131,5,Others
17848,30,2345.375,81,3,5,4,354,12,Loyal Customers
17849,8,858.5350000000001,218,2,5,3,253,10,At Risk
17850,155,49416.045000000006,372,2,5,5,255,12,At Risk
17851,6,1530.075,422,1,4,4,144,9,At Risk
17852,5,657.8100000000001,12,5,4,3,543,12,Loyal Customers
17853,3,1552.015,407,2,3,4,234,9,At Risk
17854,6,941.125,185,3,4,3,343,10,Loyal Customers
17855,1,208.97,373,2,2,1,221,5,Lost
17856,4,523.1,2,5,4,3,543,12,Loyal Customers
17857,24,2276.2000000000003,4,5,5,4,554,14,Champions
17858,30,7609.995,6,5,5,5,555,15,Champions
17859,1,141.92,305,2,2,1,221,5,Lost
17860,4,711.765,369,2,4,3,243,9,At Risk
17861,18,4792.455,3,5,5,5,555,15,Champions
17862,4,1148.69,324,2,4,4,244,10,At Risk
17863,12,4986.26,59,4,5,5,455,14,Champions
17864,5,873.645,13,5,4,3,543,12,Loyal Customers
17865,46,21326.93,31,4,5,5,455,14,Champions
17866,3,840.95,143,3,3,3,333,9,Loyal Customers
17867,15,794.4200000000001,30,4,5,3,453,12,Loyal Customers
17868,1,227.15,386,2,2,1,221,5,Lost
17869,7,810.715,107,3,4,3,343,10,Loyal Customers
17870,13,1647.915,2,5,5,4,554,14,Champions
17871,5,1028.9,205,2,4,3,243,9,At Risk
17872,1,232.945,382,2,2,1,221,5,Lost
17873,18,4744.235000000001,80,3,5,5,355,13,Loyal Customers
17874,6,648.91,185,3,4,3,343,10,Loyal Customers
17875,1,167.1,688,1,2,1,121,4,Lost
17876,3,168.3,400,2,3,1,231,6,Others
17877,1,182.76,170,3,2,1,321,6,Others
17878,3,1323.18,44,4,3,4,434,11,Loyal Customers
17879,1,91.235,174,3,2,1,321,6,Others
17880,3,821.995,365,2,3,3,233,8,At Risk
17881,1,119.62500000000001,304,2,2,1,221,5,Lost
17882,2,291.56,379,2,3,2,232,7,Need Attention
17883,7,979.495,3,5,4,3,543,12,Loyal Customers
17884,20,2663.095,4,5,5,5,555,15,Champions
17885,1,156.34,12,5,2,1,521,8,Recent Customers
17886,6,1221.4,32,4,4,4,444,12,Champions
17887,1,111.35,129,3,2,1,321,6,Others
17888,25,1660.19,21,4,5,4,454,13,Champions
17889,7,740.895,212,2,4,3,243,9,At Risk
17890,2,586.89,323,2,3,3,233,8,At Risk
17891,1,203.85999999999999,162,3,2,1,321,6,Others
17892,3,194.375,56,4,3,1,431,8,Others
17893,1,107.21,225,2,2,1,221,5,Lost
17894,18,2197.405,72,3,5,4,354,12,Loyal Customers
17895,1,95.45,44,4,2,1,421,7,Recent Customers
17896,1,84.15,23,4,2,1,421,7,Recent Customers
17897,9,1586.115,173,3,5,4,354,12,Loyal Customers
17898,4,299.18,85,3,4,2,342,9,Potential Loyalists
17899,1,154.55,159,3,2,1,321,6,Others
17900,2,112.19999999999999,190,2,3,1,231,6,Others
17901,3,222.355,29,4,3,1,431,8,Others
17902,1,216.4,547,1,2,1,121,4,Lost
17903,1,381.09000000000003,394,2,2,2,222,6,Need Attention
17904,1,181.07,21,4,2,1,421,7,Recent Customers
17905,13,1493.44,71,3,5,4,354,12,Loyal Customers
17906,1,72.9,247,2,2,1,221,5,Lost
17907,1,122.155,641,1,2,1,121,4,Lost
17908,5,1142.47,374,2,4,4,244,10,At Risk
17909,1,110.05,737,1,2,1,121,4,Lost
17910,1,261.7,726,1,2,2,122,5,Need Attention
17911,1,366.23,9,5,2,2,522,9,Recent Customers
17912,6,374.55,310,2,4,2,242,8,Need Attention
17913,14,3426.3650000000002,59,4,5,5,455,14,Champions
17914,1,329.36,4,5,2,2,522,9,Recent Customers
17915,1,225.78,551,1,2,1,121,4,Lost
17916,2,43.87,629,1,3,1,131,5,Others
17917,3,335.03,45,4,3,2,432,9,Potential Loyalists
17918,3,284.49,501,1,3,2,132,6,Need Attention
17919,2,1205.52,88,3,3,4,334,10,Loyal Customers
17920,54,16084.585000000001,4,5,5,5,555,15,Champions
17921,10,2385.435,64,3,5,4,354,12,Loyal Customers
17922,1,159.375,543,1,2,1,121,4,Lost
17923,3,126.22500000000001,282,2,3,1,231,6,Others
17924,8,1308.0900000000001,12,5,5,4,554,14,Champions
17925,1,42.075,373,2,2,1,221,5,Lost
17926,5,951.34,133,3,4,3,343,10,Loyal Customers
17927,1,271.35,722,1,2,2,122,5,Need Attention
17928,3,271.49,45,4,3,2,432,9,Potential Loyalists
17929,12,631.125,11,5,5,3,553,13,Loyal Customers
17930,13,2257.985,36,4,5,4,454,13,Champions
17931,14,2897.16,134,3,5,5,355,13,Loyal Customers
17932,3,1331.57,29,4,3,4,434,11,Loyal Customers
17933,1,114.69,632,1,2,1,121,4,Lost
17934,3,887.84,52,4,3,3,433,10,Loyal Customers
17935,7,549.29,138,3,4,3,343,10,Loyal Customers
17936,1,373.455,5,5,2,2,522,9,Recent Customers
17937,7,1743.015,9,5,4,4,544,13,Champions
17938,1,144.29,420,1,2,1,121,4,Lost
17939,1,99.14,160,3,2,1,321,6,Others
17940,16,1472.625,49,4,5,4,454,13,Champions
17941,4,294.52500000000003,131,3,4,2,342,9,Potential Loyalists
17942,1,43.975,8,5,2,1,521,8,Recent Customers
17944,1,74.99,423,1,2,1,121,4,Lost
17945,3,360.35,697,1,3,2,132,6,Need Attention
17946,2,141.755,233,2,3,1,231,6,Others
17947,1,175.795,37,4,2,1,421,7,Recent Customers
17948,1,42.075,147,3,2,1,321,6,Others
17949,118,6480.795,1,5,5,5,555,15,Champions
17950,7,1098.865,72,3,4,4,344,11,Loyal Customers
17951,4,851.205,40,4,4,3,443,11,Loyal Customers
17952,4,695.01,378,2,4,3,243,9,At Risk
17953,1,159.17000000000002,540,1,2,1,121,4,Lost
17954,19,3758.645,5,5,5,5,555,15,Champions
17955,6,545.325,199,2,4,3,243,9,At Risk
17956,1,12.75,249,2,2,1,221,5,Lost
17957,1,111.68,66,3,2,1,321,6,Others
17958,2,437.48,117,3,3,2,332,8,Potential Loyalists
17959,1,82.025,592,1,2,1,121,4,Lost
17960,3,135.08,171,3,3,1,331,7,Others
17961,100,2783.815,21,4,5,5,455,14,Champions
17962,4,666.96,142,3,4,3,343,10,Loyal Customers
17963,4,643.16,471,1,4,3,143,8,At Risk
17964,2,463.21,32,4,3,2,432,9,Potential Loyalists
17965,29,6988.95,38,4,5,5,455,14,Champions
17966,10,1711.575,38,4,5,4,454,13,Champions
17967,2,223.42,372,2,3,1,231,6,Others
17968,4,492.115,374,2,4,2,242,8,Need Attention
17969,20,2244.8650000000002,166,3,5,4,354,12,Loyal Customers
17970,1,484.94,211,2,2,2,222,6,Need Attention
17971,1,161.94,548,1,2,1,121,4,Lost
17972,1,135.19,242,2,2,1,221,5,Lost
17973,1,329.315,52,4,2,2,422,8,Recent Customers
17974,6,1730.165,25,4,4,4,444,12,Champions
17975,24,5484.58,15,5,5,5,555,15,Champions
17976,1,321.79,372,2,2,2,222,6,Need Attention
17977,2,1446.2,29,4,3,4,434,11,Loyal Customers
17978,4,736.8100000000001,365,2,4,3,243,9,At Risk
17979,4,720.405,36,4,4,3,443,11,Loyal Customers
17980,4,805.445,166,3,4,3,343,10,Loyal Customers
17981,1,219.995,411,1,2,1,121,4,Lost
17982,1,138.18,681,1,2,1,121,4,Lost
17983,1,168.785,395,2,2,1,221,5,Lost
17984,5,1152.19,145,3,4,4,344,11,Loyal Customers
17985,1,567.375,22,4,2,3,423,9,Recent Customers
17986,1,20.8,56,4,2,1,421,7,Recent Customers
17987,5,947.515,185,3,4,3,343,10,Loyal Customers
17988,14,489.54,12,5,5,2,552,12,Potential Loyalists
17989,1,207.33,379,2,2,1,221,5,Lost
17990,6,1320.46,237,2,4,4,244,10,At Risk
17991,3,283.375,225,2,3,2,232,7,Need Attention
17992,1,252.88,389,2,2,2,222,6,Need Attention
17993,1,217.665,617,1,2,1,121,4,Lost
17994,11,2200.295,122,3,5,4,354,12,Loyal Customers
17995,3,429.38,282,2,3,2,232,7,Need Attention
17996,3,482.33,380,2,3,2,232,7,Need Attention
17997,8,1657.825,74,3,5,4,354,12,Loyal Customers
17998,3,547.015,380,2,3,3,233,8,At Risk
17999,3,528.46,37,4,3,3,433,10,Loyal Customers
18000,1,79.325,564,1,2,1,121,4,Lost
18001,6,924.14,12,5,4,3,543,12,Loyal Customers
18002,4,244.37,376,2,4,2,242,8,Need Attention
18003,1,350.58500000000004,376,2,2,2,222,6,Need Attention
18004,1,157.92,362,2,2,1,221,5,Lost
18005,2,226.47,4,5,3,1,531,9,Others
18006,4,763.4150000000001,23,4,4,3,443,11,Loyal Customers
18007,1,215.22,393,2,2,1,221,5,Lost
18008,23,1641.49,70,3,5,4,354,12,Loyal Customers
18009,8,2030.98,235,2,5,4,254,11,At Risk
18010,1,153.275,257,2,2,1,221,5,Lost
18011,2,403.115,373,2,3,2,232,7,Need Attention
18012,1,115.3,723,1,2,1,121,4,Lost
18013,2,187.29,155,3,3,1,331,7,Others
18014,1,162.22,28,4,2,1,421,7,Recent Customers
18015,1,120.03,4,5,2,1,521,8,Recent Customers
18016,7,1954.135,32,4,4,4,444,12,Champions
18017,4,168.3,81,3,4,1,341,8,Others
18018,4,245.64000000000001,108,3,4,2,342,9,Potential Loyalists
18019,1,38.45,52,4,2,1,421,7,Recent Customers
18020,1,186.33,544,1,2,1,121,4,Lost
18021,2,216.41,510,1,3,1,131,5,Others
18022,5,1507.25,36,4,4,4,444,12,Champions
18024,2,220.805,153,3,3,1,331,7,Others
18025,6,1172.095,380,2,4,4,244,10,At Risk
18026,2,454.125,501,1,3,2,132,6,Need Attention
18027,1,115.31,99,3,2,1,321,6,Others
18028,1,123.80000000000001,583,1,2,1,121,4,Lost
18029,1,292.96500000000003,642,1,2,2,122,5,Need Attention
18030,2,151.45,4,5,3,1,531,9,Others
18031,1,448.375,379,2,2,2,222,6,Need Attention
18032,1,73.5,334,2,2,1,221,5,Lost
18033,1,93.82000000000001,65,3,2,1,321,6,Others
18034,3,754.2,22,4,3,3,433,10,Loyal Customers
18035,5,914.865,36,4,4,3,443,11,Loyal Customers
18036,11,1465.165,32,4,5,4,454,13,Champions
18037,15,167.42,154,3,5,1,351,9,Others
18038,1,141.48,556,1,2,1,121,4,Lost
18039,4,548.22,374,2,4,3,243,9,At Risk
18040,2,357.20000000000005,19,5,3,2,532,10,Potential Loyalists
18041,38,7466.41,12,5,5,5,555,15,Champions
18042,2,251.525,54,4,3,2,432,9,Potential Loyalists
18043,3,529.29,25,4,3,3,433,10,Loyal Customers
18044,18,3171.3450000000003,4,5,5,5,555,15,Champions
18045,1,178.34,45,4,2,1,421,7,Recent Customers
18046,1,189.63,650,1,2,1,121,4,Lost
18047,2,326.09,381,2,3,2,232,7,Need Attention
18048,3,357.76,203,2,3,2,232,7,Need Attention
18049,2,472.195,437,1,3,2,132,6,Need Attention
18050,2,412.06,359,2,3,2,232,7,Need Attention
18051,7,1512.605,634,1,4,4,144,9,At Risk
18052,1,673.2,565,1,2,3,123,6,Need Attention
18053,3,563.4200000000001,71,3,3,3,333,9,Loyal Customers
18054,1,176.5,393,2,2,1,221,5,Lost
18055,14,9740.89,7,5,5,5,555,15,Champions
18056,2,554.6,288,2,3,3,233,8,At Risk
18057,3,1102.61,393,2,3,4,234,9,At Risk
18058,3,394.11,10,5,3,2,532,10,Potential Loyalists
18059,3,295.435,23,4,3,2,432,9,Potential Loyalists
18060,2,1185.46,408,2,3,4,234,9,At Risk
18061,28,4077.835,22,4,5,5,455,14,Champions
18062,6,1447.92,173,3,4,4,344,11,Loyal Customers
18063,2,109.35000000000001,391,2,3,1,231,6,Others
18064,11,1908.7,133,3,5,4,354,12,Loyal Customers
18065,29,5609.33,6,5,5,5,555,15,Champions
18066,3,1283.175,75,3,3,4,334,10,Loyal Customers
18067,1,396.33,40,4,2,2,422,8,Recent Customers
18068,1,42.075,289,2,2,1,221,5,Lost
18069,11,4462.445,26,4,5,5,455,14,Champions
18070,1,267.35,669,1,2,2,122,5,Need Attention
18071,6,1166.755,258,2,4,4,244,10,At Risk
18072,1,242.715,186,3,2,2,322,7,Potential Loyalists
18073,12,1923.8000000000002,114,3,5,4,354,12,Loyal Customers
18074,2,898.065,374,2,3,3,233,8,At Risk
18075,20,5728.3150000000005,23,4,5,5,455,14,Champions
18076,1,121.52000000000001,380,2,2,1,221,5,Lost
18077,18,3970.185,8,5,5,5,555,15,Champions
18078,4,689.83,217,2,4,3,243,9,At Risk
18079,5,2770.915,45,4,4,5,445,13,Champions
18080,2,84.15,19,5,3,1,531,9,Others
18081,3,343.45,36,4,3,2,432,9,Potential Loyalists
18082,1,680.84,26,4,2,3,423,9,Recent Customers
18083,1,401.88,398,2,2,2,222,6,Need Attention
18084,3,214.72500000000002,16,5,3,1,531,9,Others
18085,4,1264.675,330,2,4,4,244,10,At Risk
18086,1,101.34,274,2,2,1,221,5,Lost
18087,17,2872.42,98,3,5,5,355,13,Loyal Customers
18088,1,166.03,61,3,2,1,321,6,Others
18089,1,358.975,447,1,2,2,122,5,Need Attention
18090,1,321.9,422,1,2,2,122,5,Need Attention
18091,1,360.85,593,1,2,2,122,5,Need Attention
18092,18,5624.5,2,5,5,5,555,15,Champions
18093,8,2256.1600000000003,93,3,5,4,354,12,Loyal Customers
18094,13,3817.3450000000003,82,3,5,5,355,13,Loyal Customers
18095,5,1386.9,313,2,4,4,244,10,At Risk
18096,6,1657.87,12,5,4,4,544,13,Champions
18097,11,3919.09,8,5,5,5,555,15,Champions
18098,1,527.94,396,2,2,3,223,7,Need Attention
18099,1,168.31,127,3,2,1,321,6,Others
18100,1,451.56,550,1,2,2,122,5,Need Attention
18101,5,622.01,11,5,4,3,543,12,Loyal Customers
18102,145,42825.605,1,5,5,5,555,15,Champions
18103,1,105.8,549,1,2,1,121,4,Lost
18104,1,754.64,37,4,2,3,423,9,Recent Customers
18105,1,113.48000000000002,38,4,2,1,421,7,Recent Customers
